Time,rotX,rotY,rotZ,DT,Hour
1582687243534.0,0.0023102164268493652,-0.019578171893954277,-0.0007055699825286865,2020-02-25 21:20:43.534000-06:00,2020-02-25 21:00
1582687243584.0,0.006870478391647339,-0.01923464983701706,0.002834264189004898,2020-02-25 21:20:43.584000-06:00,2020-02-25 21:00
1582687243634.0,0.002631962299346924,-0.013561367988586426,0.0021757706999778748,2020-02-25 21:20:43.634000-06:00,2020-02-25 21:00
1582687243684.0,-0.005855739116668701,-0.006784230470657349,-0.002464592456817627,2020-02-25 21:20:43.684000-06:00,2020-02-25 21:00
1582687243734.0,-0.04870033264160156,-0.00038951635360717773,0.0042760372161865234,2020-02-25 21:20:43.734000-06:00,2020-02-25 21:00
1582687243784.0,-0.1810140609741211,0.005597099661827087,0.038889169692993164,2020-02-25 21:20:43.784000-06:00,2020-02-25 21:00
1582687243834.0,-0.09920310974121094,-0.012143373489379883,0.0267333984375,2020-02-25 21:20:43.834000-06:00,2020-02-25 21:00
1582687243884.0,0.02429056167602539,-0.035595834255218506,-0.008658722043037415,2020-02-25 21:20:43.884000-06:00,2020-02-25 21:00
1582687243934.0,-0.13834190368652344,-0.0350114107131958,0.02089715003967285,2020-02-25 21:20:43.934000-06:00,2020-02-25 21:00
1582687243984.0,-0.31554079055786133,0.009226799011230469,0.03743278980255127,2020-02-25 21:20:43.984000-06:00,2020-02-25 21:00
1582687244034.0,-0.4768667221069336,0.07086467742919922,-0.013381481170654297,2020-02-25 21:20:44.034000-06:00,2020-02-25 21:00
1582687244084.0,-0.5532643795013428,0.07751405239105225,-0.08684349060058594,2020-02-25 21:20:44.084000-06:00,2020-02-25 21:00
1582687244134.0,-0.468721866607666,0.07102096080780029,-0.11632722616195679,2020-02-25 21:20:44.134000-06:00,2020-02-25 21:00
1582687244184.0,-0.28795433044433594,0.08293059468269348,-0.06650543212890625,2020-02-25 21:20:44.184000-06:00,2020-02-25 21:00
1582687244234.0,0.028347015380859375,0.09351730346679688,0.01827239990234375,2020-02-25 21:20:44.234000-06:00,2020-02-25 21:00
1582687244284.0,0.25110530853271484,0.08566665649414062,0.06964433193206787,2020-02-25 21:20:44.284000-06:00,2020-02-25 21:00
1582687244334.0,0.3184809684753418,0.051428794860839844,0.0610194206237793,2020-02-25 21:20:44.334000-06:00,2020-02-25 21:00
1582687244384.0,0.4069643020629883,0.03521166741847992,0.04312613606452942,2020-02-25 21:20:44.384000-06:00,2020-02-25 21:00
1582687244434.0,0.5278105735778809,0.009366512298583984,0.021604537963867188,2020-02-25 21:20:44.434000-06:00,2020-02-25 21:00
1582687244484.0,0.6304898262023926,-0.04658818244934082,-0.023574113845825195,2020-02-25 21:20:44.484000-06:00,2020-02-25 21:00
